formation_id,index,slot,raw_record,x_code,y_code,world_x,world_y,class_code,class_name,strategy_raw,strategy_name
30,25,m55,171164,17,11,1221,396,6,鉄砲,4,待機
30,26,m56,172264,17,22,1221,792,6,鉄砲,4,待機
30,27,m57,121753,12,17,1401,612,5,軍師,3,守備
30,28,m58,221540,22,15,1041,540,4,猛者,0,乱戦
30,29,m59,212351,21,23,1077,828,5,軍師,1,突撃
31,0,m30,111633,11,16,1437,576,3,武将,3,守備
31,1,m31,200611,20,6,1113,216,1,足軽,1,突撃
31,2,m32,202511,20,25,1113,900,1,足軽,1,突撃
31,3,m33,071564,7,15,1581,540,6,鉄砲,4,待機
31,4,m34,101713,10,17,1473,612,1,足軽,3,守備
31,5,m35,071764,7,17,1581,612,6,鉄砲,4,待機
31,6,m36,101513,10,15,1473,540,1,足軽,3,守備
31,7,m37,200711,20,7,1113,252,1,足軽,1,突撃
31,8,m38,202611,20,26,1113,936,1,足軽,1,突撃
31,9,m39,202711,20,27,1113,972,1,足軽,1,突撃
31,10,m40,131624,13,16,1365,576,2,弓兵,4,待機
31,11,m41,191328,19,13,1149,468,2,弓兵,8,迎撃
31,12,m42,191828,19,18,1149,648,2,弓兵,8,迎撃
31,13,m43,101324,10,13,1473,468,2,弓兵,4,待機
31,14,m44,101924,10,19,1473,684,2,弓兵,4,待機
31,15,m45,211331,21,13,1077,468,3,武将,1,突撃
31,16,m46,200811,20,8,1113,288,1,足軽,1,突撃
31,17,m47,211831,21,18,1077,648,3,武将,1,突撃
31,18,m48,221668,22,16,1041,576,6,鉄砲,8,迎撃
31,19,m49,191440,19,14,1149,504,4,猛者,0,乱戦
31,20,m50,221958,22,19,1041,684,5,軍師,8,迎撃
31,21,m51,171551,17,15,1221,540,5,軍師,1,突撃
31,22,m52,221258,22,12,1041,432,5,軍師,8,迎撃
31,23,m53,220771,22,7,1041,252,7,忍者,1,突撃
31,24,m54,222671,22,26,1041,936,7,忍者,1,突撃
31,25,m55,141564,14,15,1329,540,6,鉄砲,4,待機
31,26,m56,141764,14,17,1329,612,6,鉄砲,4,待機
31,27,m57,171651,17,16,1221,576,5,軍師,1,突撃
31,28,m58,221568,22,15,1041,540,6,鉄砲,8,迎撃
31,29,m59,191740,19,17,1149,612,4,猛者,0,乱戦
32,0,m30,161633,16,16,1257,576,3,武将,3,守備
32,1,m31,211011,21,10,1077,360,1,足軽,1,突撃
32,2,m32,212011,21,20,1077,720,1,足軽,1,突撃
32,3,m33,071564,7,15,1581,540,6,鉄砲,4,待機
32,4,m34,071764,7,17,1581,612,6,鉄砲,4,待機
32,5,m35,071664,7,16,1581,576,6,鉄砲,4,待機
32,6,m36,091623,9,16,1509,576,2,弓兵,3,守備
32,7,m37,211111,21,11,1077,396,1,足軽,1,突撃
32,8,m38,211911,21,19,1077,684,1,足軽,1,突撃
32,9,m39,212111,21,21,1077,756,1,足軽,1,突撃
32,10,m40,141664,14,16,1329,576,6,鉄砲,4,待機
32,11,m41,131223,13,12,1365,432,2,弓兵,3,守備
32,12,m42,132023,13,20,1365,720,2,弓兵,3,守備
32,13,m43,071324,7,13,1581,468,2,弓兵,4,待機
32,14,m44,071924,7,19,1581,684,2,弓兵,4,待機
32,15,m45,211331,21,13,1077,468,3,武将,1,突撃
32,16,m46,211211,21,12,1077,432,1,足軽,1,突撃
32,17,m47,211831,21,18,1077,648,3,武将,1,突撃
32,18,m48,221613,22,16,1041,576,1,足軽,3,守備
32,19,m49,221440,22,14,1041,504,4,猛者,0,乱戦
32,20,m50,081853,8,18,1545,648,5,軍師,3,守備
32,21,m51,121453,12,14,1401,504,5,軍師,3,守備
32,22,m52,081453,8,14,1545,504,5,軍師,3,守備
32,23,m53,101373,10,13,1473,468,7,忍者,3,守備
32,24,m54,101973,10,19,1473,684,7,忍者,3,守備
32,25,m55,141564,14,15,1329,540,6,鉄砲,4,待機
32,26,m56,141764,14,17,1329,612,6,鉄砲,4,待機
32,27,m57,121853,12,18,1401,648,5,軍師,3,守備
32,28,m58,221513,22,15,1041,540,1,足軽,3,守備
32,29,m59,221740,22,17,1041,612,4,猛者,0,乱戦
33,0,m30,111633,11,16,1437,576,3,武将,3,守備
33,1,m31,221421,22,14,1041,504,2,弓兵,1,突撃
33,2,m32,221721,22,17,1041,612,2,弓兵,1,突撃
33,3,m33,071514,7,15,1581,540,1,足軽,4,待機
33,4,m34,081614,8,16,1545,576,1,足軽,4,待機
33,5,m35,071714,7,17,1581,612,1,足軽,4,待機
33,6,m36,091414,9,14,1509,504,1,足軽,4,待機
33,7,m37,211321,21,13,1077,468,2,弓兵,1,突撃
33,8,m38,211821,21,18,1077,648,2,弓兵,1,突撃
33,9,m39,201921,20,19,1113,684,2,弓兵,1,突撃
33,10,m40,141664,14,16,1329,576,6,鉄砲,4,待機
33,11,m41,141223,14,12,1329,432,2,弓兵,3,守備
33,12,m42,142023,14,20,1329,720,2,弓兵,3,守備
33,13,m43,081514,8,15,1545,540,1,足軽,4,待機
33,14,m44,081714,8,17,1545,612,1,足軽,4,待機
33,15,m45,191331,19,13,1149,468,3,武将,1,突撃
33,16,m46,201221,20,12,1113,432,2,弓兵,1,突撃
33,17,m47,191831,19,18,1149,648,3,武将,1,突撃
33,18,m48,222040,22,20,1041,720,4,猛者,0,乱戦
33,19,m49,201571,20,15,1113,540,7,忍者,1,突撃
33,20,m50,181458,18,14,1185,504,5,軍師,8,迎撃
33,21,m51,091814,9,18,1509,648,1,足軽,4,待機
33,22,m52,181758,18,17,1185,612,5,軍師,8,迎撃
33,23,m53,171571,17,15,1221,540,7,忍者,1,突撃
33,24,m54,171671,17,16,1221,576,7,忍者,1,突撃
33,25,m55,141523,14,15,1329,540,2,弓兵,3,守備
33,26,m56,141723,14,17,1329,612,2,弓兵,3,守備
33,27,m57,071664,7,16,1581,576,6,鉄砲,4,待機
33,28,m58,221140,22,11,1041,396,4,猛者,0,乱戦
33,29,m59,201671,20,16,1113,576,7,忍者,1,突撃
34,0,m30,111633,11,16,1437,576,3,武将,3,守備
34,1,m31,181411,18,14,1185,504,1,足軽,1,突撃
34,2,m32,181711,18,17,1185,612,1,足軽,1,突撃
34,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
34,4,m34,122018,12,20,1401,720,1,足軽,8,迎撃
34,5,m35,071724,7,17,1581,612,2,弓兵,4,待機
34,6,m36,121218,12,12,1401,432,1,足軽,8,迎撃
34,7,m37,191311,19,13,1149,468,1,足軽,1,突撃
34,8,m38,191811,19,18,1149,648,1,足軽,1,突撃
34,9,m39,201911,20,19,1113,684,1,足軽,1,突撃
34,10,m40,141624,14,16,1329,576,2,弓兵,4,待機
34,11,m41,141523,14,15,1329,540,2,弓兵,3,守備
34,12,m42,141723,14,17,1329,612,2,弓兵,3,守備
34,13,m43,081424,8,14,1545,504,2,弓兵,4,待機
34,14,m44,081824,8,18,1545,648,2,弓兵,4,待機
34,15,m45,171331,17,13,1221,468,3,武将,1,突撃
34,16,m46,201211,20,12,1113,432,1,足軽,1,突撃
34,17,m47,171931,17,19,1221,684,3,武将,1,突撃
34,18,m48,201640,20,16,1113,576,4,猛者,0,乱戦
34,19,m49,211440,21,14,1077,504,4,猛者,0,乱戦
34,20,m50,161458,16,14,1257,504,5,軍師,8,迎撃
34,21,m51,121358,12,13,1401,468,5,軍師,8,迎撃
34,22,m52,161858,16,18,1257,648,5,軍師,8,迎撃
34,23,m53,191071,19,10,1149,360,7,忍者,1,突撃
34,24,m54,192371,19,23,1149,828,7,忍者,1,突撃
34,25,m55,171164,17,11,1221,396,6,鉄砲,4,待機
34,26,m56,172264,17,22,1221,792,6,鉄砲,4,待機
34,27,m57,121958,12,19,1401,684,5,軍師,8,迎撃
34,28,m58,201540,20,15,1113,540,4,猛者,0,乱戦
34,29,m59,211740,21,17,1077,612,4,猛者,0,乱戦
35,0,m30,131338,13,13,1365,468,3,武将,8,迎撃
35,1,m31,071523,7,15,1581,540,2,弓兵,3,守備
35,2,m32,091413,9,14,1509,504,1,足軽,3,守備
35,3,m33,071623,7,16,1581,576,2,弓兵,3,守備
35,4,m34,091613,9,16,1509,576,1,足軽,3,守備
35,5,m35,111718,11,17,1437,612,1,足軽,8,迎撃
35,6,m36,071723,7,17,1581,612,2,弓兵,3,守備
35,7,m37,132038,13,20,1365,720,3,武将,8,迎撃
35,8,m38,161511,16,15,1257,540,1,足軽,1,突撃
35,9,m39,161311,16,13,1257,468,1,足軽,1,突撃
35,10,m40,171120,17,11,1221,396,2,弓兵,0,乱戦
35,11,m41,172223,17,22,1221,792,2,弓兵,3,守備
35,12,m42,200771,20,7,1113,252,7,忍者,1,突撃
35,13,m43,192771,19,27,1149,972,7,忍者,1,突撃
35,14,m44,151258,15,12,1293,432,5,軍師,8,迎撃
35,15,m45,152058,15,20,1293,720,5,軍師,8,迎撃
35,16,m46,091813,9,18,1509,648,1,足軽,3,守備
35,17,m47,182871,18,28,1185,1008,7,忍者,1,突撃
35,18,m48,161711,16,17,1257,612,1,足軽,1,突撃
35,19,m49,161911,16,19,1257,684,1,足軽,1,突撃
35,20,m50,210871,21,8,1077,288,7,忍者,1,突撃
35,21,m51,190671,19,6,1149,216,7,忍者,1,突撃
35,22,m52,180571,18,5,1185,180,7,忍者,1,突撃
35,23,m53,141564,14,15,1329,540,6,鉄砲,4,待機
35,24,m54,111518,11,15,1437,540,1,足軽,8,迎撃
35,25,m55,181440,18,14,1185,504,4,猛者,0,乱戦
35,26,m56,141764,14,17,1329,612,6,鉄砲,4,待機
35,27,m57,202671,20,26,1113,936,7,忍者,1,突撃
35,28,m58,212571,21,25,1077,900,7,忍者,1,突撃
35,29,m59,181840,18,18,1185,648,4,猛者,0,乱戦
36,0,m30,071514,7,15,1581,540,1,足軽,4,待機
36,1,m31,071614,7,16,1581,576,1,足軽,4,待機
36,2,m32,071714,7,17,1581,612,1,足軽,4,待機
36,3,m33,091613,9,16,1509,576,1,足軽,3,守備
36,4,m34,081423,8,14,1545,504,2,弓兵,3,守備
36,5,m35,081823,8,18,1545,648,2,弓兵,3,守備
36,6,m36,091323,9,13,1509,468,2,弓兵,3,守備
36,7,m37,091923,9,19,1509,684,2,弓兵,3,守備
36,8,m38,131413,13,14,1365,504,1,足軽,3,守備
36,9,m39,131913,13,19,1365,684,1,足軽,3,守備
36,10,m40,131313,13,13,1365,468,1,足軽,3,守備
36,11,m41,101223,10,12,1473,432,2,弓兵,3,守備
36,12,m42,141753,14,17,1329,612,5,軍師,3,守備
36,13,m43,131813,13,18,1365,648,1,足軽,3,守備
36,14,m44,111333,11,13,1437,468,3,武将,3,守備
36,15,m45,111633,11,16,1437,576,3,武将,3,守備
36,16,m46,111933,11,19,1437,684,3,武将,3,守備
36,17,m47,200971,20,9,1113,324,7,忍者,1,突撃
36,18,m48,102023,10,20,1473,720,2,弓兵,3,守備
36,19,m49,202371,20,23,1113,828,7,忍者,1,突撃
36,20,m50,201440,20,14,1113,504,4,猛者,0,乱戦
36,21,m51,201540,20,15,1113,540,4,猛者,0,乱戦
36,22,m52,201640,20,16,1113,576,4,猛者,0,乱戦
36,23,m53,201740,20,17,1113,612,4,猛者,0,乱戦
36,24,m54,201840,20,18,1113,648,4,猛者,0,乱戦
36,25,m55,201940,20,19,1113,684,4,猛者,0,乱戦
36,26,m56,201340,20,13,1113,468,4,猛者,0,乱戦
36,27,m57,202040,20,20,1113,720,4,猛者,0,乱戦
36,28,m58,141664,14,16,1329,576,6,鉄砲,4,待機
36,29,m59,141553,14,15,1329,540,5,軍師,3,守備
37,0,m30,111633,11,16,1437,576,3,武将,3,守備
37,1,m31,111113,11,11,1437,396,1,足軽,3,守備
37,2,m32,091923,9,19,1509,684,2,弓兵,3,守備
37,3,m33,091613,9,16,1509,576,1,足軽,3,守備
37,4,m34,101513,10,15,1473,540,1,足軽,3,守備
37,5,m35,101713,10,17,1473,612,1,足軽,3,守備
37,6,m36,121213,12,12,1401,432,1,足軽,3,守備
37,7,m37,081723,8,17,1545,612,2,弓兵,3,守備
37,8,m38,112113,11,21,1437,756,1,足軽,3,守備
37,9,m39,141624,14,16,1329,576,2,弓兵,4,待機
37,10,m40,071624,7,16,1581,576,2,弓兵,4,待機
37,11,m41,081423,8,14,1545,504,2,弓兵,3,守備
37,12,m42,081823,8,18,1545,648,2,弓兵,3,守備
37,13,m43,071324,7,13,1581,468,2,弓兵,4,待機
37,14,m44,071924,7,19,1581,684,2,弓兵,4,待機
37,15,m45,111333,11,13,1437,468,3,武将,3,守備
37,16,m46,081523,8,15,1545,540,2,弓兵,3,守備
37,17,m47,111933,11,19,1437,684,3,武将,3,守備
37,18,m48,181671,18,16,1185,576,7,忍者,1,突撃
37,19,m49,211440,21,14,1077,504,4,猛者,0,乱戦
37,20,m50,141524,14,15,1329,540,2,弓兵,4,待機
37,21,m51,121353,12,13,1401,468,5,軍師,3,守備
37,22,m52,141724,14,17,1329,612,2,弓兵,4,待機
37,23,m53,091323,9,13,1509,468,2,弓兵,3,守備
37,24,m54,122013,12,20,1401,720,1,足軽,3,守備
37,25,m55,071564,7,15,1581,540,6,鉄砲,4,待機
37,26,m56,071764,7,17,1581,612,6,鉄砲,4,待機
37,27,m57,121953,12,19,1401,684,5,軍師,3,守備
37,28,m58,181571,18,15,1185,540,7,忍者,1,突撃
37,29,m59,211740,21,17,1077,612,4,猛者,0,乱戦
38,0,m30,111658,11,16,1437,576,5,軍師,8,迎撃
38,1,m31,181411,18,14,1185,504,1,足軽,1,突撃
38,2,m32,181711,18,17,1185,612,1,足軽,1,突撃
38,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
38,4,m34,122018,12,20,1401,720,1,足軽,8,迎撃
38,5,m35,071724,7,17,1581,612,2,弓兵,4,待機
38,6,m36,121218,12,12,1401,432,1,足軽,8,迎撃
38,7,m37,191311,19,13,1149,468,1,足軽,1,突撃
38,8,m38,191811,19,18,1149,648,1,足軽,1,突撃
38,9,m39,201911,20,19,1113,684,1,足軽,1,突撃
38,10,m40,141624,14,16,1329,576,2,弓兵,4,待機
38,11,m41,141523,14,15,1329,540,2,弓兵,3,守備
38,12,m42,141723,14,17,1329,612,2,弓兵,3,守備
38,13,m43,081424,8,14,1545,504,2,弓兵,4,待機
38,14,m44,081824,8,18,1545,648,2,弓兵,4,待機
38,15,m45,171358,17,13,1221,468,5,軍師,8,迎撃
38,16,m46,201211,20,12,1113,432,1,足軽,1,突撃
38,17,m47,171958,17,19,1221,684,5,軍師,8,迎撃
38,18,m48,141958,14,19,1329,684,5,軍師,8,迎撃
38,19,m49,191540,19,15,1149,540,4,猛者,0,乱戦
38,20,m50,161458,16,14,1257,504,5,軍師,8,迎撃
38,21,m51,121358,12,13,1401,468,5,軍師,8,迎撃
38,22,m52,161858,16,18,1257,648,5,軍師,8,迎撃
38,23,m53,120913,12,9,1401,324,1,足軽,3,守備
38,24,m54,122313,12,23,1401,828,1,足軽,3,守備
38,25,m55,171164,17,11,1221,396,6,鉄砲,4,待機
38,26,m56,172264,17,22,1221,792,6,鉄砲,4,待機
38,27,m57,121958,12,19,1401,684,5,軍師,8,迎撃
38,28,m58,141358,14,13,1329,468,5,軍師,8,迎撃
38,29,m59,191640,19,16,1149,576,4,猛者,0,乱戦
98,0,m30,141663,14,16,1329,576,6,鉄砲,3,守備
98,1,m31,141333,14,13,1329,468,3,武将,3,守備
98,2,m32,141833,14,18,1329,648,3,武将,3,守備
98,3,m33,071564,7,15,1581,540,6,鉄砲,4,待機
98,4,m34,101668,10,16,1473,576,6,鉄砲,8,迎撃
98,5,m35,071764,7,17,1581,612,6,鉄砲,4,待機
98,6,m36,131263,13,12,1365,432,6,鉄砲,3,守備
98,7,m37,181813,18,18,1185,648,1,足軽,3,守備
98,8,m38,191640,19,16,1149,576,4,猛者,0,乱戦
98,9,m39,182013,18,20,1185,720,1,足軽,3,守備
98,10,m40,102068,10,20,1473,720,6,鉄砲,8,迎撃
98,11,m41,181913,18,19,1185,684,1,足軽,3,守備
98,12,m42,191740,19,17,1149,612,4,猛者,0,乱戦
98,13,m43,101368,10,13,1473,468,6,鉄砲,8,迎撃
98,14,m44,071664,7,16,1581,576,6,鉄砲,4,待機
98,15,m45,170964,17,9,1221,324,6,鉄砲,4,待機
98,16,m46,181413,18,14,1185,504,1,足軽,3,守備
98,17,m47,172464,17,24,1221,864,6,鉄砲,4,待機
98,18,m48,191540,19,15,1149,540,4,猛者,0,乱戦
98,19,m49,181213,18,12,1185,432,1,足軽,3,守備
98,20,m50,171164,17,11,1221,396,6,鉄砲,4,待機
98,21,m51,141163,14,11,1329,396,6,鉄砲,3,守備
98,22,m52,131963,13,19,1365,684,6,鉄砲,3,守備
98,23,m53,180613,18,6,1185,216,1,足軽,3,守備
98,24,m54,172264,17,22,1221,792,6,鉄砲,4,待機
98,25,m55,171064,17,10,1221,360,6,鉄砲,4,待機
98,26,m56,172364,17,23,1221,828,6,鉄砲,4,待機
98,27,m57,142063,14,20,1329,720,6,鉄砲,3,守備
98,28,m58,181313,18,13,1185,468,1,足軽,3,守備
98,29,m59,182613,18,26,1185,936,1,足軽,3,守備
99,0,m30,111658,11,16,1437,576,5,軍師,8,迎撃
99,1,m31,181411,18,14,1185,504,1,足軽,1,突撃
99,2,m32,181711,18,17,1185,612,1,足軽,1,突撃
99,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
99,4,m34,122018,12,20,1401,720,1,足軽,8,迎撃
99,5,m35,071724,7,17,1581,612,2,弓兵,4,待機
99,6,m36,121218,12,12,1401,432,1,足軽,8,迎撃
99,7,m37,191311,19,13,1149,468,1,足軽,1,突撃
99,8,m38,191811,19,18,1149,648,1,足軽,1,突撃
99,9,m39,201911,20,19,1113,684,1,足軽,1,突撃
99,10,m40,141624,14,16,1329,576,2,弓兵,4,待機
99,11,m41,141523,14,15,1329,540,2,弓兵,3,守備
99,12,m42,141723,14,17,1329,612,2,弓兵,3,守備
99,13,m43,081424,8,14,1545,504,2,弓兵,4,待機
99,14,m44,081824,8,18,1545,648,2,弓兵,4,待機
99,15,m45,171331,17,13,1221,468,3,武将,1,突撃
99,16,m46,201211,20,12,1113,432,1,足軽,1,突撃
99,17,m47,171931,17,19,1221,684,3,武将,1,突撃
99,18,m48,141958,14,19,1329,684,5,軍師,8,迎撃
99,19,m49,191540,19,15,1149,540,4,猛者,0,乱戦
99,20,m50,161458,16,14,1257,504,5,軍師,8,迎撃
99,21,m51,121358,12,13,1401,468,5,軍師,8,迎撃
99,22,m52,161858,16,18,1257,648,5,軍師,8,迎撃
99,23,m53,190971,19,9,1149,324,7,忍者,1,突撃
99,24,m54,192471,19,24,1149,864,7,忍者,1,突撃
99,25,m55,171164,17,11,1221,396,6,鉄砲,4,待機
99,26,m56,172264,17,22,1221,792,6,鉄砲,4,待機
99,27,m57,121958,12,19,1401,684,5,軍師,8,迎撃
99,28,m58,141358,14,13,1329,468,5,軍師,8,迎撃
99,29,m59,191640,19,16,1149,576,4,猛者,0,乱戦
100,0,m30,111633,11,16,1437,576,3,武将,3,守備
100,1,m31,191638,19,16,1149,576,3,武将,8,迎撃
100,2,m32,091533,9,15,1509,540,3,武将,3,守備
100,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
100,4,m34,122018,12,20,1401,720,1,足軽,8,迎撃
100,5,m35,071724,7,17,1581,612,2,弓兵,4,待機
100,6,m36,121218,12,12,1401,432,1,足軽,8,迎撃
100,7,m37,191348,19,13,1149,468,4,猛者,8,迎撃
100,8,m38,081223,8,12,1545,432,2,弓兵,3,守備
100,9,m39,082023,8,20,1545,720,2,弓兵,3,守備
100,10,m40,141624,14,16,1329,576,2,弓兵,4,待機
100,11,m41,141523,14,15,1329,540,2,弓兵,3,守備
100,12,m42,141723,14,17,1329,612,2,弓兵,3,守備
100,13,m43,081424,8,14,1545,504,2,弓兵,4,待機
100,14,m44,081824,8,18,1545,648,2,弓兵,4,待機
100,15,m45,111331,11,13,1437,468,3,武将,1,突撃
100,16,m46,131438,13,14,1365,504,3,武将,8,迎撃
100,17,m47,111931,11,19,1437,684,3,武将,1,突撃
100,18,m48,171648,17,16,1221,576,4,猛者,8,迎撃
100,19,m49,191948,19,19,1149,684,4,猛者,8,迎撃
100,20,m50,141358,14,13,1329,468,5,軍師,8,迎撃
100,21,m51,121358,12,13,1401,468,5,軍師,8,迎撃
100,22,m52,141958,14,19,1329,684,5,軍師,8,迎撃
100,23,m53,131838,13,18,1365,648,3,武将,8,迎撃
100,24,m54,091733,9,17,1509,612,3,武将,3,守備
100,25,m55,141123,14,11,1329,396,2,弓兵,3,守備
100,26,m56,142123,14,21,1329,756,2,弓兵,3,守備
100,27,m57,121958,12,19,1401,684,5,軍師,8,迎撃
100,28,m58,181548,18,15,1185,540,4,猛者,8,迎撃
100,29,m59,181748,18,17,1185,612,4,猛者,8,迎撃
101,0,m30,101633,10,16,1473,576,3,武将,3,守備
101,1,m31,171631,17,16,1221,576,3,武将,1,突撃
101,2,m32,181621,18,16,1185,576,2,弓兵,1,突撃
101,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
101,4,m34,091840,9,18,1509,648,4,猛者,0,乱戦
101,5,m35,071724,7,17,1581,612,2,弓兵,4,待機
101,6,m36,091440,9,14,1509,504,4,猛者,0,乱戦
101,7,m37,171423,17,14,1221,504,2,弓兵,3,守備
101,8,m38,171823,17,18,1221,648,2,弓兵,3,守備
101,9,m39,201940,20,19,1113,684,4,猛者,0,乱戦
101,10,m40,141624,14,16,1329,576,2,弓兵,4,待機
101,11,m41,141524,14,15,1329,540,2,弓兵,4,待機
101,12,m42,141724,14,17,1329,612,2,弓兵,4,待機
101,13,m43,071424,7,14,1581,504,2,弓兵,4,待機
101,14,m44,071824,7,18,1581,648,2,弓兵,4,待機
101,15,m45,131223,13,12,1365,432,2,弓兵,3,守備
101,16,m46,201340,20,13,1113,468,4,猛者,0,乱戦
101,17,m47,132023,13,20,1365,720,2,弓兵,3,守備
101,18,m48,221740,22,17,1041,612,4,猛者,0,乱戦
101,19,m49,211440,21,14,1077,504,4,猛者,0,乱戦
101,20,m50,141423,14,14,1329,504,2,弓兵,3,守備
101,21,m51,111440,11,14,1437,504,4,猛者,0,乱戦
101,22,m52,141823,14,18,1329,648,2,弓兵,3,守備
101,23,m53,191240,19,12,1149,432,4,猛者,0,乱戦
101,24,m54,192040,19,20,1149,720,4,猛者,0,乱戦
101,25,m55,171123,17,11,1221,396,2,弓兵,3,守備
101,26,m56,172223,17,22,1221,792,2,弓兵,3,守備
101,27,m57,111840,11,18,1437,648,4,猛者,0,乱戦
101,28,m58,221540,22,15,1041,540,4,猛者,0,乱戦
101,29,m59,211840,21,18,1077,648,4,猛者,0,乱戦
102,0,m30,101653,10,16,1473,576,5,軍師,3,守備
102,1,m31,152038,15,20,1293,720,3,武将,8,迎撃
102,2,m32,161678,16,16,1257,576,7,忍者,8,迎撃
102,3,m33,151238,15,12,1293,432,3,武将,8,迎撃
102,4,m34,122123,12,21,1401,756,2,弓兵,3,守備
102,5,m35,071513,7,15,1581,540,1,足軽,3,守備
102,6,m36,071710,7,17,1581,612,1,足軽,0,乱戦
102,7,m37,191940,19,19,1149,684,4,猛者,0,乱戦
102,8,m38,171518,17,15,1221,540,1,足軽,8,迎撃
102,9,m39,171718,17,17,1221,612,1,足軽,8,迎撃
102,10,m40,141624,14,16,1329,576,2,弓兵,4,待機
102,11,m41,141523,14,15,1329,540,2,弓兵,3,守備
102,12,m42,141723,14,17,1329,612,2,弓兵,3,守備
102,13,m43,081413,8,14,1545,504,1,足軽,3,守備
102,14,m44,071613,7,16,1581,576,1,足軽,3,守備
102,15,m45,101023,10,10,1473,360,2,弓兵,3,守備
102,16,m46,191340,19,13,1149,468,4,猛者,0,乱戦
102,17,m47,171418,17,14,1221,504,1,足軽,8,迎撃
102,18,m48,121923,12,19,1401,684,2,弓兵,3,守備
102,19,m49,101223,10,12,1473,432,2,弓兵,3,守備
102,20,m50,151158,15,11,1293,396,5,軍師,8,迎撃
102,21,m51,102123,10,21,1473,756,2,弓兵,3,守備
102,22,m52,152158,15,21,1293,756,5,軍師,8,迎撃
102,23,m53,191140,19,11,1149,396,4,猛者,0,乱戦
102,24,m54,121223,12,12,1401,432,2,弓兵,3,守備
102,25,m55,121023,12,10,1401,360,2,弓兵,3,守備
102,26,m56,192140,19,21,1149,756,4,猛者,0,乱戦
102,27,m57,081813,8,18,1545,648,1,足軽,3,守備
102,28,m58,171818,17,18,1221,648,1,足軽,8,迎撃
102,29,m59,101923,10,19,1473,684,2,弓兵,3,守備
103,0,m30,111678,11,16,1437,576,7,忍者,8,迎撃
103,1,m31,201471,20,14,1113,504,7,忍者,1,突撃
103,2,m32,201871,20,18,1113,648,7,忍者,1,突撃
103,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
103,4,m34,071624,7,16,1581,576,2,弓兵,4,待機
103,5,m35,071724,7,17,1581,612,2,弓兵,4,待機
103,6,m36,081324,8,13,1545,468,2,弓兵,4,待機
103,7,m37,161611,16,16,1257,576,1,足軽,1,突撃
103,8,m38,221671,22,16,1041,576,7,忍者,1,突撃
103,9,m39,212271,21,22,1077,792,7,忍者,1,突撃
103,10,m40,141723,14,17,1329,612,2,弓兵,3,守備
103,11,m41,141523,14,15,1329,540,2,弓兵,3,守備
103,12,m42,111811,11,18,1437,648,1,足軽,1,突撃
103,13,m43,081424,8,14,1545,504,2,弓兵,4,待機
103,14,m44,081824,8,18,1545,648,2,弓兵,4,待機
103,15,m45,151211,15,12,1293,432,1,足軽,1,突撃
103,16,m46,211171,21,11,1077,396,7,忍者,1,突撃
103,17,m47,151911,15,19,1293,684,1,足軽,1,突撃
103,18,m48,211771,21,17,1077,612,7,忍者,1,突撃
103,19,m49,221071,22,10,1041,360,7,忍者,1,突撃
103,20,m50,151311,15,13,1293,468,1,足軽,1,突撃
103,21,m51,111411,11,14,1437,504,1,足軽,1,突撃
103,22,m52,151811,15,18,1293,648,1,足軽,1,突撃
103,23,m53,210971,21,9,1077,324,7,忍者,1,突撃
103,24,m54,222371,22,23,1041,828,7,忍者,1,突撃
103,25,m55,171023,17,10,1221,360,2,弓兵,3,守備
103,26,m56,172323,17,23,1221,828,2,弓兵,3,守備
103,27,m57,081924,8,19,1545,684,2,弓兵,4,待機
103,28,m58,211571,21,15,1077,540,7,忍者,1,突撃
103,29,m59,212471,21,24,1077,864,7,忍者,1,突撃
104,0,m30,111678,11,16,1437,576,7,忍者,8,迎撃
104,1,m31,171641,17,16,1221,576,4,猛者,1,突撃
104,2,m32,171711,17,17,1221,612,1,足軽,1,突撃
104,3,m33,071524,7,15,1581,540,2,弓兵,4,待機
104,4,m34,071624,7,16,1581,576,2,弓兵,4,待機
104,5,m35,071724,7,17,1581,612,2,弓兵,4,待機
104,6,m36,081324,8,13,1545,468,2,弓兵,4,待機
104,7,m37,171511,17,15,1221,540,1,足軽,1,突撃
104,8,m38,222871,22,28,1041,1008,7,忍者,1,突撃
104,9,m39,212271,21,22,1077,792,7,忍者,1,突撃
104,10,m40,141740,14,17,1329,612,4,猛者,0,乱戦
104,11,m41,141540,14,15,1329,540,4,猛者,0,乱戦
104,12,m42,111840,11,18,1437,648,4,猛者,0,乱戦
104,13,m43,081424,8,14,1545,504,2,弓兵,4,待機
104,14,m44,081824,8,18,1545,648,2,弓兵,4,待機
104,15,m45,151211,15,12,1293,432,1,足軽,1,突撃
104,16,m46,211171,21,11,1077,396,7,忍者,1,突撃
104,17,m47,151911,15,19,1293,684,1,足軽,1,突撃
104,18,m48,141664,14,16,1329,576,6,鉄砲,4,待機
104,19,m49,221071,22,10,1041,360,7,忍者,1,突撃
104,20,m50,151311,15,13,1293,468,1,足軽,1,突撃
104,21,m51,111440,11,14,1437,504,4,猛者,0,乱戦
